premise,hypothesis,genre,label
"I regretfully acknowledge that it may even make practical sense to have a few hired guns like Norquist, Downey, and Weber around--people of value only for their connections to power, not for any knowledge or talent.",It's a bad idea to have the hired guns here.,slate,2
"Generally, FGD systems tend to be constructed closer to the ground compared to SCR technology retrofits.",FGD systems tend to replicate SCR systems.,government,2
no no but you know i was just thinking of getting one those for the yard because they they are really nice and um up here we have uh we have quite a few mosquitoes at nighttime,I am not bothered by the mosquitoes. ,telephone,2
"1 Lower and upper PMSD bounds were determined from the 10th and 90th percentile, respectively, of PMSD data from EPA's WET Interlaboratory Variability Study (USEPA, 2001a; USEPA, 2001b).",Lower and upper PMSD limits were determined via a random draw from a magician's hat.,government,2
"After four years, Clinton has learned how to avoid looking unpresidential.","After what seems like forever, Clinton still doesn't understand how avoid looking unpresidential.",slate,2
an d now we got the governor she's going to do that,"Now we have the governor, there is no way she is going to do it.",telephone,2
hi Mary have you gone visiting uh any new restaurants lately,"Hi Mary, thanks for going to the restaurant with me yesterday, it was fun.",telephone,2
Anwar el-Sadat succeeded Nasser in 1970.,"Nasser did step down, but it was not for the man named Anwar.",travel,2
"I'm not sentimental, you know."" She paused.",She said that she is always sentimental. ,fiction,2
British action wouldn't have mattered.,"If Britain got involved, things would have gotten worse.",slate,2
"Despite huge projected increases in food production, per capita food consumption in South Asia, the Middle East, and the less-developed nations of Africa will scarcely improve or will actually decline below present inadequate levels.",African nations do not need food to survive. ,slate,2
"Tommy realized perfectly that in his own wits lay the only chance of escape, and behind his casual manner he was racking his brains furiously.","He'd been stuck for hours, starting to feel doubt crawl into his mind.",fiction,2
right well there's yeah there there's going to be some measure of incentive uh reward or whatever but the reward ultimately ultimately comes down to what you want,They have a policy against incentives. ,telephone,2
"Jamaican music ska and, especially, reggae has since the 1970s been exported and enjoyed around the world.",Reggae is one of the American music style.,travel,2
"Also, I will be assuming that the 6.0a cost of the Postal Service to take the mail from basic to workshared condition is constant as limited quantities of mail move back and forth between basic and workshared.",I will make no assumptions about the costs to the postal service.,government,2
"The Balanced Scorecard Institute is a web clearinghouse for managers to exchange information, ideas, and lessons learned in building strategic management systems using the balanced scorecard approach.",The Balanced Scorecard has recently closed due to a lack of interest.,government,2
The FDA solicited comments on these requirements in the notice of proposed rulemaking and has evaluated and responded to them in the preamble to the final rule.,The FDA did not seek out comments on these requirements regarding the proposed rulemaking.,government,2
Nowadays it is bordered by ancient columns and lined with expensive shops.,"It's surrounded by columns, but there are no shops around.",travel,2
"If the collecting entity transfers the nonexchange revenue to the General Fund or another entity, the amount is accounted for as a custodial activity by the collecting entity.",Nonexchange revenue to the General Mills.,government,2
Piccadilly Tube station.,Piccadilly Circus station. ,fiction,2
Intifada to the Present,Before Intifada.,travel,2
A sufficiently clever system of taxes and subsidies can induce people to make accurate reports of their own emotional distress.,People never report on their emotional distress.,slate,2
yeah and the music and uh well it had an excellent story line Everything about it was good,there wasn't anything good about it,telephone,2
